7.3001e-15,1,1,1,1,1,1,1,0,1
1.6000e-07,0,1,1,1,1,1,1,1,0
3.2000e-07,1,1,1,1,1,1,1,1,1
4.8000e-07,0,1,1,1,1,1,1,0,0
6.4000e-07,1,1,1,1,1,1,0,1,1
8.0000e-07,0,1,1,1,1,0,1,0,0
9.6000e-07,1,1,1,1,1,0,0,1,1
1.1200e-06,0,1,1,1,0,1,1,0,0
1.2800e-06,1,1,1,1,0,0,0,1,1
1.4400e-06,0,1,1,0,1,1,1,0,0
1.6000e-06,1,1,1,0,1,0,0,1,0
1.7600e-06,0,1,1,0,0,1,1,0,0
1.9200e-06,1,1,0,1,1,0,0,1,1
2.0800e-06,0,1,0,1,1,1,1,0,0
2.2400e-06,1,1,0,1,0,0,0,1,1
2.4000e-06,0,1,0,0,1,1,1,0,0
2.5600e-06,1,1,0,0,1,0,0,1,1
2.7200e-06,0,1,0,0,0,1,1,0,0
2.8800e-06,1,0,1,1,1,0,0,1,1
3.0400e-06,0,0,1,1,0,1,1,0,0
3.2000e-06,1,0,1,0,1,0,0,1,1
3.3600e-06,0,0,1,0,1,1,1,0,0
3.5200e-06,1,0,1,0,0,0,0,1,1
3.6800e-06,0,0,0,1,1,1,1,0,0
3.8400e-06,1,0,0,1,1,0,0,1,1
4.0000e-06,0,0,0,1,0,1,1,0,0
4.1600e-06,1,0,0,1,0,0,0,1,0
4.3200e-06,0,0,0,0,1,1,1,0,1
4.4800e-06,1,0,0,0,1,0,0,1,0
4.6400e-06,0,0,0,0,0,1,1,0,1
4.8000e-06,1,0,0,0,0,1,0,1,0
4.9600e-06,0,0,0,0,0,0,1,0,1
5.1200e-06,1,0,0,0,0,0,0,1,0
5.2800e-06,0,0,0,0,0,0,0,0,1
5.4400e-06,1,0,0,0,0,0,0,0,0
5.6000e-06,0,0,0,0,0,0,0,0,0
5.7600e-06,1,0,0,0,0,0,0,1,1
5.9200e-06,0,0,0,0,0,0,1,0,0
6.0800e-06,1,0,0,0,0,1,0,1,1
6.2400e-06,0,0,0,0,0,1,1,0,0
6.4000e-06,1,0,0,0,1,0,0,1,1
6.5600e-06,0,0,0,0,1,1,1,0,0
6.7200e-06,1,0,0,1,0,0,0,1,1
6.8800e-06,0,0,0,1,0,1,1,0,0
7.0400e-06,1,0,0,1,1,0,0,1,0
7.2000e-06,0,0,1,0,0,1,1,0,1
7.3600e-06,1,0,1,0,0,0,0,1,0
7.5200e-06,0,0,1,0,1,1,1,0,1
7.6800e-06,1,0,1,1,0,0,0,1,0
7.8400e-06,0,0,1,1,0,1,1,0,1
8.0000e-06,1,0,1,1,1,0,0,1,0
8.1600e-06,0,1,0,0,0,1,1,0,1
8.3200e-06,1,1,0,0,1,0,0,1,0
8.4800e-06,0,1,0,0,1,1,1,0,1
8.6400e-06,1,1,0,1,0,0,0,1,0
8.8000e-06,0,1,0,1,1,1,1,0,1
8.9600e-06,1,1,1,0,0,0,0,1,0
9.1200e-06,0,1,1,0,0,1,1,0,1
9.2800e-06,1,1,1,0,1,0,0,1,0
9.4400e-06,0,1,1,0,1,1,1,0,0
9.6000e-06,1,1,1,1,0,0,0,1,1
9.7600e-06,0,1,1,1,0,1,1,0,0
9.9200e-06,1,1,1,1,1,0,0,1,1
1.0080e-05,0,1,1,1,1,0,1,0,0
1.0240e-05,1,1,1,1,1,1,0,1,1
1.0400e-05,0,1,1,1,1,1,1,0,0
1.0560e-05,1,1,1,1,1,1,1,1,1
1.0720e-05,0,1,1,1,1,1,1,1,0
1.0880e-05,1,1,1,1,1,1,1,0,1
1.1040e-05,0,1,1,1,1,1,0,1,0
1.1200e-05,1,1,1,1,1,1,0,0,1
1.1360e-05,0,1,1,1,1,0,1,1,0
